road_name,year,road_type,all_motor_vehicles,LGVs,all_HGVs,cars_and_taxis,lgv_share,road_length_km,count_points,log_road_length,log_total_traffic,collision_count,fatal_count,serious_count,slight_count,severe_count
M61,2018,Motorway,82555.33333333333,13208.666666666666,6954.888888888889,61934.555555555555,0.1606912064210715,20.7,9,3.0301337002713233,11.321224054570013,22,1,3,18,4
M61,2019,Motorway,84102.66666666667,13401,6973.555555555556,63271.77777777778,0.15910708326531348,20.7,9,3.0301337002713233,11.339793553742131,18,0,3,15,3
M61,2020,Motorway,67458.88888888889,12735.666666666666,6856,47661.77777777778,0.1897070838204283,20.7,9,3.0301337002713233,11.119273637814254,12,0,0,12,0
M61,2021,Motorway,74302.33333333333,14557.444444444445,7282.222222222223,52226.22222222222,0.1958661094047985,20.7,9,3.0301337002713233,11.215897634429886,24,0,3,21,3
M61,2022,Motorway,82479.11111111111,15409.333333333334,7225.666666666667,59544.666666666664,0.1881721322583469,20.7,9,3.0301337002713233,11.320300341609382,23,1,6,16,7
M61,2023,Motorway,85835.33333333333,15721.111111111111,7070.666666666667,62736.666666666664,0.183727688944163,20.7,9,3.0301337002713233,11.360186011117229,24,0,6,18,6
M61,2024,Motorway,88927.55555555556,16464.11111111111,7586.222222222223,64562.666666666664,0.18472812698531266,20.7,9,3.0301337002713233,11.395577334728774,20,1,3,16,4
M62,2017,Motorway,88192.77777777778,14509.888888888889,13135.444444444445,60201.22222222222,0.17086239432421987,28.6,9,3.353406717825807,11.387280354036461,27,0,4,23,4
M62,2018,Motorway,92455,15363.666666666666,13770.555555555555,62969.77777777778,0.17339669981411762,28.6,9,3.353406717825807,11.434477318641086,35,0,3,32,3
M62,2019,Motorway,100138,16988.88888888889,14393.444444444445,68382.55555555556,0.17562103175291213,28,9,3.332204510175204,11.514304513645346,31,1,3,27,4
M62,2020,Motorway,79092.77777777778,16706.777777777777,14677.444444444445,47547.666666666664,0.2152666609309014,28,9,3.332204510175204,11.278376844628632,9,1,1,7,2
M62,2021,Motorway,88062.55555555556,18970.11111111111,15478.111111111111,53444.77777777778,0.2195913721921716,28,9,3.332204510175204,11.385802699505911,26,0,7,19,7
M62,2022,Motorway,97085.88888888889,21034.666666666668,15022.777777777777,60765.11111111111,0.2213360550407819,28,9,3.332204510175204,11.483351318166513,20,0,8,12,8
M62,2023,Motorway,100823.22222222222,21870.777777777777,14778.555555555555,63900.77777777778,0.22185934948563665,28,9,3.332204510175204,11.521123987274908,30,3,7,20,10
M62,2024,Motorway,101218.55555555556,21373.444444444445,14395.666666666666,65182.444444444445,0.2191055498338287,28,9,3.332204510175204,11.525037374320027,28,0,11,17,11
M66,2017,Motorway,83321.83333333333,13360.166666666666,6313.333333333333,63171.5,0.16297430168283703,13.3,6,2.5877640352277083,11.330465898653397,10,0,3,7,3
M66,2018,Motorway,89337.66666666667,13684.166666666666,6667.166666666667,68532.66666666667,0.15503395440332882,13.3,6,2.5877640352277083,11.400178477111123,9,0,2,7,2
M66,2019,Motorway,90918.33333333333,13701.333333333334,6624.5,70153.5,0.15252477684825191,13.3,6,2.5877640352277083,11.417716946664864,17,2,4,11,6
M66,2020,Motorway,65740.66666666667,12512.166666666666,5158.833333333333,47839.833333333336,0.19177858732677666,13.3,6,2.5877640352277083,11.093472988126127,8,0,3,5,3
M66,2021,Motorway,68155.5,13968.666666666666,5660.666666666667,48259.333333333336,0.2057289938289933,13.3,6,2.5877640352277083,11.129547138196946,12,1,3,8,4
M66,2022,Motorway,85786.16666666667,15668.5,6470.833333333333,63335.833333333336,0.18392768041461657,13.3,6,2.5877640352277083,11.35961304481625,12,1,3,8,4
M66,2023,Motorway,91128.66666666667,16695.833333333332,5660.833333333333,68419.16666666667,0.18462485359231035,13.3,6,2.5877640352277083,11.420027706270075,16,1,8,7,9
M66,2024,Motorway,86017.33333333333,15471.5,5142,65108,0.18411044344002814,13.3,6,2.5877640352277083,11.36230410531469,9,0,3,6,3
M67,2017,Motorway,45032.5,7693,3046,34017.25,0.17235210444355664,7.6,4,2.028148247292285,10.715139730297713,7,1,1,5,2
M67,2018,Motorway,46124.75,7580.5,3085.75,35181.5,0.1662813553129364,7.6,4,2.028148247292285,10.73910496127394,10,0,2,8,2
M67,2019,Motorway,48550.5,7886.5,3230.25,37152.25,0.16412645628271758,7.6,4,2.028148247292285,10.790359772327614,3,0,1,2,1
M67,2020,Motorway,37134.75,7497.75,3142,26336.25,0.203637197387387,7.6,4,2.028148247292285,10.522308467887386,2,0,1,1,1
M67,2021,Motorway,41502.5,8585.75,3386,29374.5,0.20813902556083294,7.6,4,2.028148247292285,10.63350894536823,7,1,2,4,3
M67,2022,Motorway,43956.5,8858.75,3244.25,31671,0.20319499651116285,7.6,4,2.028148247292285,10.690955787513495,4,1,2,1,3
M67,2023,Motorway,45085,9148.75,3204.5,32550.5,0.20462095050227805,7.6,4,2.028148247292285,10.716304875934007,5,0,3,2,3
M67,2024,Motorway,46115,9125,2871.75,33944,0.1964624430832565,7.6,4,2.028148247292285,10.738893555669819,7,2,1,4,3
