collision_index,collision_year,collision_ref_no,police_force,collision_severity,first_road_class,first_road_number,time,speed_limit,junction_detail,collision_ref_join,road_name,road_type,severity_text,severe,collision_hour,time_period,speed_group,junction_group,lgv_involved,young_driver_involved
202006A378011,2020,06A378011,6,3,3,57,13:15:00,30,16,06A378011,A57,A road,slight,0,13,daytime,30 mph or below,Crossroads or larger junction,1,0
201906XN60219,2019,06XN60219,6,3,1,60,19:38:00,70,0,06XN60219,M60,Motorway,slight,0,19,night_or_off_peak,40 mph or above,No junction,0,0
202006F276518,2020,06F276518,6,3,3,576,19:40:00,30,16,06F276518,A576,A road,slight,0,19,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
201906L255846,2019,06L255846,6,2,3,58,15:00:00,30,13,06L255846,A58,A road,serious,1,15,daytime,30 mph or below,T or staggered junction,0,0
202006F178955,2020,06F178955,6,3,3,6,17:22:00,30,16,06F178955,A6,A road,slight,0,17,evening_peak,30 mph or below,Crossroads or larger junction,0,0
201906N156907,2019,06N156907,6,3,3,58,19:54:00,30,19,06N156907,A58,A road,slight,0,19,night_or_off_peak,30 mph or below,Other or unknown junction,0,1
2022061200718,2022,061200718,6,3,2,627,15:02:00,40,0,061200718,A627(M),A road,slight,0,15,daytime,40 mph or above,No junction,0,0
201706J033049,2017,06J033049,6,3,3,5145,22:22:00,30,13,06J033049,A5145,A road,slight,0,22,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201906A362495,2019,06A362495,6,3,3,635,22:45:00,30,13,06A362495,A635,A road,slight,0,22,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201706K032340,2017,06K032340,6,2,3,6,12:55:00,40,13,06K032340,A6,A road,serious,1,12,daytime,40 mph or above,T or staggered junction,1,0
202006A274222,2020,06A274222,6,3,3,6104,17:28:00,30,0,06A274222,A6104,A road,slight,0,17,evening_peak,30 mph or below,No junction,0,0
201806J350327,2018,06J350327,6,3,3,560,11:15:00,30,13,06J350327,A560,A road,slight,0,11,daytime,30 mph or below,T or staggered junction,0,1
2021061119940,2021,061119940,6,3,3,58,17:30:00,30,19,061119940,A58,A road,slight,0,17,evening_peak,30 mph or below,Other or unknown junction,1,0
2022061209455,2022,061209455,6,3,3,580,15:29:00,40,0,061209455,A580,A road,slight,0,15,daytime,40 mph or above,No junction,0,0
2024061517862,2024,061517862,6,3,3,58,09:15:00,20,0,061517862,A58,A road,slight,0,9,morning_peak,30 mph or below,No junction,1,0
2022061252889,2022,061252889,6,3,2,627,18:35:00,40,16,061252889,A627(M),A road,slight,0,18,evening_peak,40 mph or above,Crossroads or larger junction,0,0
201906L254173,2019,06L254173,6,3,3,579,11:46:00,30,13,06L254173,A579,A road,slight,0,11,daytime,30 mph or below,T or staggered junction,0,0
2021061054466,2021,061054466,6,2,3,56,15:57:00,40,16,061054466,A56,A road,serious,1,15,daytime,40 mph or above,Crossroads or larger junction,0,0
201706P026989,2017,06P026989,6,3,3,680,10:47:00,30,13,06P026989,A680,A road,slight,0,10,daytime,30 mph or below,T or staggered junction,0,1
2022061208165,2022,061208165,6,2,3,56,03:20:00,30,0,061208165,A56,A road,serious,1,3,night_or_off_peak,30 mph or below,No junction,0,0
202006F178608,2020,06F178608,6,3,3,57,20:00:00,30,0,06F178608,A57,A road,slight,0,20,night_or_off_peak,30 mph or below,No junction,0,0
201706A027588,2017,06A027588,6,2,3,662,14:00:00,30,16,06A027588,A662,A road,serious,1,14,daytime,30 mph or below,Crossroads or larger junction,0,1
2024061511132,2024,061511132,6,3,3,667,11:34:00,30,19,061511132,A667,A road,slight,0,11,daytime,30 mph or below,Other or unknown junction,0,1
2022061142859,2022,061142859,6,2,1,60,15:25:00,70,0,061142859,M60,Motorway,serious,1,15,daytime,40 mph or above,No junction,1,0
201806F143931,2018,06F143931,6,2,3,57,06:06:00,50,0,06F143931,A57,A road,serious,1,6,night_or_off_peak,40 mph or above,No junction,0,0
2023061322262,2023,061322262,6,3,3,6046,20:42:00,30,13,061322262,A6046,A road,slight,0,20,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201806Q139668,2018,06Q139668,6,3,3,627,15:42:00,30,0,06Q139668,A627,A road,slight,0,15,daytime,30 mph or below,No junction,0,0
2022061189622,2022,061189622,6,3,3,58,15:10:00,30,16,061189622,A58,A road,slight,0,15,daytime,30 mph or below,Crossroads or larger junction,0,0
201806L146024,2018,06L146024,6,3,3,577,21:25:00,30,0,06L146024,A577,A road,slight,0,21,night_or_off_peak,30 mph or below,No junction,0,0
2021061039824,2021,061039824,6,2,3,666,13:01:00,50,0,061039824,A666,A road,serious,1,13,daytime,40 mph or above,No junction,0,0
2021061037087,2021,061037087,6,3,3,57,18:50:00,30,0,061037087,A57,A road,slight,0,18,evening_peak,30 mph or below,No junction,0,0
201706E037934,2017,06E037934,6,3,3,34,16:15:00,30,0,06E037934,A34,A road,slight,0,16,evening_peak,30 mph or below,No junction,0,0
201906E362474,2019,06E362474,6,3,3,5145,22:30:00,30,13,06E362474,A5145,A road,slight,0,22,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201906A159777,2019,06A159777,6,3,3,6042,19:45:00,30,13,06A159777,A6042,A road,slight,0,19,night_or_off_peak,30 mph or below,T or staggered junction,0,0
201706K034329,2017,06K034329,6,2,3,666,12:05:00,30,13,06K034329,A666,A road,serious,1,12,daytime,30 mph or below,T or staggered junction,0,0
2024061489194,2024,061489194,6,3,3,579,07:50:00,30,0,061489194,A579,A road,slight,0,7,morning_peak,30 mph or below,No junction,1,0
201806XF46185,2018,06XF46185,6,3,1,62,13:50:00,70,0,06XF46185,M62,Motorway,slight,0,13,daytime,40 mph or above,No junction,0,0
201806XN39552,2018,06XN39552,6,3,1,60,06:30:00,50,0,06XN39552,M60,Motorway,slight,0,6,night_or_off_peak,40 mph or above,No junction,0,0
201706K039450,2017,06K039450,6,3,3,666,17:10:00,30,13,06K039450,A666,A road,slight,0,17,evening_peak,30 mph or below,T or staggered junction,0,1
201706J028166,2017,06J028166,6,3,3,626,17:24:00,30,13,06J028166,A626,A road,slight,0,17,evening_peak,30 mph or below,T or staggered junction,0,0
2023061318518,2023,061318518,6,3,3,6010,07:35:00,30,13,061318518,A6010,A road,slight,0,7,morning_peak,30 mph or below,T or staggered junction,0,0
201706F028899,2017,06F028899,6,3,3,6,04:10:00,30,13,06F028899,A6,A road,slight,0,4,night_or_off_peak,30 mph or below,T or staggered junction,0,0
2022061169766,2022,061169766,6,3,1,61,15:40:00,70,0,061169766,M61,Motorway,slight,0,15,daytime,40 mph or above,No junction,0,0
2024061404812,2024,061404812,6,3,1,60,14:03:00,70,0,061404812,M60,Motorway,slight,0,14,daytime,40 mph or above,No junction,0,0
2021061074558,2021,061074558,6,3,3,5145,14:31:00,30,19,061074558,A5145,A road,slight,0,14,daytime,30 mph or below,Other or unknown junction,0,0
202006N168975,2020,06N168975,6,3,3,56,18:18:00,30,0,06N168975,A56,A road,slight,0,18,evening_peak,30 mph or below,No junction,0,0
201806K148037,2018,06K148037,6,3,3,579,13:28:00,30,13,06K148037,A579,A road,slight,0,13,daytime,30 mph or below,T or staggered junction,0,0
201906L163439,2019,06L163439,6,2,3,49,17:36:00,30,16,06L163439,A49,A road,serious,1,17,evening_peak,30 mph or below,Crossroads or larger junction,0,1
201906A255285,2019,06A255285,6,3,3,6104,13:45:00,30,13,06A255285,A6104,A road,slight,0,13,daytime,30 mph or below,T or staggered junction,0,0
2024061420131,2024,061420131,6,3,3,665,10:25:00,30,16,061420131,A665,A road,slight,0,10,daytime,30 mph or below,Crossroads or larger junction,0,0
2024061424099,2024,061424099,6,2,3,665,22:36:00,30,13,061424099,A665,A road,serious,1,22,night_or_off_peak,30 mph or below,T or staggered junction,0,0
202106N079694,2021,06N079694,6,2,3,676,06:21:00,30,0,06N079694,A676,A road,serious,1,6,night_or_off_peak,30 mph or below,No junction,0,1
2021061103503,2021,061103503,6,3,3,577,09:20:00,30,19,061103503,A577,A road,slight,0,9,morning_peak,30 mph or below,Other or unknown junction,0,0
201906J160819,2019,06J160819,6,3,3,560,23:18:00,30,0,06J160819,A560,A road,slight,0,23,night_or_off_peak,30 mph or below,No junction,0,0
2021061104765,2021,061104765,6,3,3,6188,15:40:00,30,0,061104765,A6188,A road,slight,0,15,daytime,30 mph or below,No junction,0,0
202006A277941,2020,06A277941,6,3,3,6,20:30:00,30,16,06A277941,A6,A road,slight,0,20,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
202006P168723,2020,06P168723,6,3,3,671,12:30:00,30,16,06P168723,A671,A road,slight,0,12,daytime,30 mph or below,Crossroads or larger junction,0,1
2024061434775,2024,061434775,6,3,3,676,16:33:00,30,0,061434775,A676,A road,slight,0,16,evening_peak,30 mph or below,No junction,0,0
201706E038765,2017,06E038765,6,2,3,57,06:19:00,30,0,06E038765,A57,A road,serious,1,6,night_or_off_peak,30 mph or below,No junction,1,0
201906Q259563,2019,06Q259563,6,3,3,669,11:30:00,30,13,06Q259563,A669,A road,slight,0,11,daytime,30 mph or below,T or staggered junction,0,0
2024061469494,2024,061469494,6,2,3,572,16:00:00,30,0,061469494,A572,A road,serious,1,16,evening_peak,30 mph or below,No junction,0,0
202006K176596,2020,06K176596,6,2,3,579,18:35:00,30,0,06K176596,A579,A road,serious,1,18,evening_peak,30 mph or below,No junction,0,0
201806N245413,2018,06N245413,6,3,3,58,08:20:00,40,16,06N245413,A58,A road,slight,0,8,morning_peak,40 mph or above,Crossroads or larger junction,0,0
202006G271295,2020,06G271295,6,3,3,662,15:00:00,30,0,06G271295,A662,A road,slight,0,15,daytime,30 mph or below,No junction,0,0
2024061502977,2024,061502977,6,2,3,5081,21:15:00,30,0,061502977,A5081,A road,serious,1,21,night_or_off_peak,30 mph or below,No junction,0,0
201906G153510,2019,06G153510,6,3,3,57,15:30:00,40,0,06G153510,A57,A road,slight,0,15,daytime,40 mph or above,No junction,0,0
201706F034586,2017,06F034586,6,3,3,576,13:03:00,30,13,06F034586,A576,A road,slight,0,13,daytime,30 mph or below,T or staggered junction,0,0
2024061445342,2024,061445342,6,3,3,6,20:20:00,30,16,061445342,A6,A road,slight,0,20,night_or_off_peak,30 mph or below,Crossroads or larger junction,0,0
201906N365640,2019,06N365640,6,3,3,665,19:10:00,30,0,06N365640,A665,A road,slight,0,19,night_or_off_peak,30 mph or below,No junction,0,0
2023061296841,2023,061296841,6,2,3,523,23:56:00,50,0,061296841,A523,A road,serious,1,23,night_or_off_peak,40 mph or above,No junction,0,1
202006P370529,2020,06P370529,6,2,3,6046,18:45:00,40,0,06P370529,A6046,A road,serious,1,18,evening_peak,40 mph or above,No junction,0,0
201906XF65104,2019,06XF65104,6,3,1,60,17:25:00,70,0,06XF65104,M60,Motorway,slight,0,17,evening_peak,40 mph or above,No junction,0,0
2024061409810,2024,061409810,6,2,3,56,18:59:00,30,0,061409810,A56,A road,serious,1,18,evening_peak,30 mph or below,No junction,0,0
201706P034581,2017,06P034581,6,3,3,664,21:40:00,30,13,06P034581,A664,A road,slight,0,21,night_or_off_peak,30 mph or below,T or staggered junction,0,1
202006K174148,2020,06K174148,6,3,3,575,00:35:00,30,0,06K174148,A575,A road,slight,0,0,night_or_off_peak,30 mph or below,No junction,0,0
201806F150742,2018,06F150742,6,3,3,575,10:10:00,50,16,06F150742,A575,A road,slight,0,10,daytime,40 mph or above,Crossroads or larger junction,0,0
201806L240098,2018,06L240098,6,3,3,580,18:15:00,60,0,06L240098,A580,A road,slight,0,18,evening_peak,40 mph or above,No junction,0,0
